human,humanLabel,uniLabel,plcLabel
http://www.wikidata.org/entity/Q368077,Jakob Ulvsson,Uppsala University,Uppland
http://www.wikidata.org/entity/Q369044,Albert Lindhagen,Uppsala University,Askeby parish
http://www.wikidata.org/entity/Q372210,Lars Gustafsson,Uppsala University,Västerås
http://www.wikidata.org/entity/Q376484,Gunnar Helén,Uppsala University,Vingåker
http://www.wikidata.org/entity/Q377822,Per Teodor Cleve,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q380376,Håkan Nesser,Uppsala University,Kumla
http://www.wikidata.org/entity/Q380937,Erik Gustaf Geijer,Uppsala University,Ransäter
http://www.wikidata.org/entity/Q381010,Olaus Petri,Uppsala University,Örebro
http://www.wikidata.org/entity/Q386449,Per Alström,Uppsala University,Sweden
http://www.wikidata.org/entity/Q401527,Bertil Lundman,Uppsala University,Malmö
http://www.wikidata.org/entity/Q428467,Anna Troberg,Uppsala University,Landskrona
http://www.wikidata.org/entity/Q429017,Gustaf Oskar Andersson Malme,Uppsala University,Q10681060
http://www.wikidata.org/entity/Q432895,Olof Hermelin,Uppsala University,Filipstad
http://www.wikidata.org/entity/Q433354,Johan Emanuel Wikström,Uppsala University,Vänersborg
http://www.wikidata.org/entity/Q433984,Anders Sparrman,Uppsala University,Q10556910
http://www.wikidata.org/entity/Q434939,Lars Levi Læstadius,Uppsala University,Jäkkvik
http://www.wikidata.org/entity/Q435688,Wilhelm Stenhammar,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q440196,David Enskog,Uppsala University,Västra Ämtervik
http://www.wikidata.org/entity/Q440310,Otto Nordenskjöld,Uppsala University,Jönköping County
http://www.wikidata.org/entity/Q441608,Anna Hedh,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q442031,Gunnel Vallquist,Uppsala University,Sankt Matteus
http://www.wikidata.org/entity/Q444538,Per Daniel Amadeus Atterbom,Uppsala University,Q10726866
http://www.wikidata.org/entity/Q446338,Stig Strömholm,Uppsala University,Boden
http://www.wikidata.org/entity/Q447209,Count Sigvard Bernadotte of Wisborg,Uppsala University,Drottningholm Palace
http://www.wikidata.org/entity/Q447875,Lars Fredrik Nilson,Uppsala University,Q10671252
http://www.wikidata.org/entity/Q448905,August Sohlman,Uppsala University,Q10684757
http://www.wikidata.org/entity/Q449229,Lennart Koskinen,Uppsala University,Helsinki
http://www.wikidata.org/entity/Q449530,Magnus Stenbock,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q450686,Antje Jackelén,Uppsala University,Herdecke
http://www.wikidata.org/entity/Q453594,Erik Ivar Fredholm,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q453594,Erik Ivar Fredholm,Uppsala University,Klara Parish
http://www.wikidata.org/entity/Q455088,Rudolf Kjellén,Uppsala University,Q10700467
http://www.wikidata.org/entity/Q455143,Nicodemus Tessin the Younger,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q455143,Nicodemus Tessin the Younger,Uppsala University,Nyköping
http://www.wikidata.org/entity/Q455194,Carl Alexander Clerck,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q456003,Anna Tibaijuka,Uppsala University,Muleba District
http://www.wikidata.org/entity/Q456456,Mathias Steuchius,Uppsala University,Norrtälje
http://www.wikidata.org/entity/Q456738,Bengt Anders Euphrasén,Uppsala University,Habo
http://www.wikidata.org/entity/Q460539,Cecilia Wikström,Uppsala University,Svanstein
http://www.wikidata.org/entity/Q460919,Lena Hjelm-Wallén,Uppsala University,Sala
http://www.wikidata.org/entity/Q463503,Pernilla Stalfelt,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q464426,Claes Christian Olrog,Uppsala University,Danderyd Municipality
http://www.wikidata.org/entity/Q468303,Anders Gustaf Ekeberg,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q468351,Axel Fredrik Cronstedt,Uppsala University,Nykvarn Municipality
http://www.wikidata.org/entity/Q470164,Claes-Ingvar Lagerkvist,Uppsala University,Nässjö
http://www.wikidata.org/entity/Q478599,Carl Charlier,Uppsala University,Östersunds församling
http://www.wikidata.org/entity/Q481299,Einar Gjerstad,Uppsala University,Örebro
http://www.wikidata.org/entity/Q490686,Anders Abraham Grafström,Uppsala University,Sundvall parish
http://www.wikidata.org/entity/Q490870,Anders Chydenius,Uppsala University,Sotkamo
http://www.wikidata.org/entity/Q490882,Anders Ehnmark,Uppsala University,Linköping
http://www.wikidata.org/entity/Q491002,Andreas Gyldenklou,Uppsala University,Q10727789
http://www.wikidata.org/entity/Q491083,Anders Johan von Höpken,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q491137,Anders Lilliehöök,Uppsala University,Riga
http://www.wikidata.org/entity/Q491326,Anders Wejryd,Uppsala University,Falköping
http://www.wikidata.org/entity/Q496118,Andreas Berlin,Uppsala University,Nora
http://www.wikidata.org/entity/Q496775,Anders Dahl,Uppsala University,Varnhem
http://www.wikidata.org/entity/Q510423,Iris Johansson,Uppsala University,Lidköping
http://www.wikidata.org/entity/Q514209,Gunnar Hedlund,Uppsala University,Helgum
http://www.wikidata.org/entity/Q514315,Georg Stiernhielm,Uppsala University,Q10715204
http://www.wikidata.org/entity/Q517894,Bengt Westerlund,Uppsala University,Gävle
http://www.wikidata.org/entity/Q15734590,Alma Sundquist,Karolinska Institute,"Torps församling, Härnösand diocese"
http://www.wikidata.org/entity/Q15845371,Gerda Uddgren,Karolinska Institute,Katarina parish
http://www.wikidata.org/entity/Q16594692,Katia Elliott,Karolinska Institute,Santiago
http://www.wikidata.org/entity/Q16595123,Mai-Lis Hellénius,Karolinska Institute,"Torps församling, Härnösand diocese"
http://www.wikidata.org/entity/Q16595593,Carola Lemne,Karolinska Institute,Lund
http://www.wikidata.org/entity/Q16602152,Katarina Gospic,Karolinska Institute,Kista
http://www.wikidata.org/entity/Q5581373,Hans G. Boman,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5587287,Sven Broman,Stockholm University,Oscars Assembly
http://www.wikidata.org/entity/Q5590183,Göran Burenhult,Stockholm University,Malmö
http://www.wikidata.org/entity/Q5590859,Dan Buthler,Stockholm University,Rønne
http://www.wikidata.org/entity/Q5591686,Helge Bäckström,Stockholm University,Örebro Nikolai parish
http://www.wikidata.org/entity/Q5591792,Nils Erik Bæhrendtz,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5598324,Gert Bonnier,Stockholm University,Stockholms jewish community
http://www.wikidata.org/entity/Q5602656,Wilhelm Carlgren,Stockholm University,Sankt Matteus
http://www.wikidata.org/entity/Q5604013,Hadar Cars,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5606363,Bicky Chakraborty,Stockholm University,Kolkata
http://www.wikidata.org/entity/Q5615581,Jacob Dahlin,Stockholm University,Q10718374
http://www.wikidata.org/entity/Q5616258,Jakop Dalunde,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5618669,Jonas De Geer,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5619025,Gunnar Harling,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5619080,Gunnar Lund,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5626463,Ingemar Dörfer,Stockholm University,Berlin
http://www.wikidata.org/entity/Q5628468,Gösta Ehrensvärd,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5702696,Helen Lowe,Stockholm University,Wellington
http://www.wikidata.org/entity/Q5711027,Bo Enander,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5713314,Lars Engwall,Stockholm University,Gävle Heliga Trefaldighets
http://www.wikidata.org/entity/Q5716548,Herman Eriksson,Stockholm University,Uppsala
http://www.wikidata.org/entity/Q5717716,Sven Erlander,Stockholm University,Halmstad
http://www.wikidata.org/entity/Q5719236,Saeid Esmaeilzadeh,Stockholm University,Tehran
http://www.wikidata.org/entity/Q5724739,Bertil Fallenius,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5725098,Claes-Göran Fant,Stockholm University,Kungsbacka
http://www.wikidata.org/entity/Q5726490,Olof Faxander,Stockholm University,New Jersey
http://www.wikidata.org/entity/Q5732645,Aron Flam,Stockholm University,Bergshamra
http://www.wikidata.org/entity/Q5733753,Björn Floderus,Stockholm University,Uppsala
http://www.wikidata.org/entity/Q5737590,Gösta Forssell,Stockholm University,Aspeboda parish
http://www.wikidata.org/entity/Q5753612,Sven Gavelin,Stockholm University,Solna Municipality
http://www.wikidata.org/entity/Q5759595,Hans Gillingstam,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5761493,Jan Glete,Stockholm University,Västerås
http://www.wikidata.org/entity/Q5775174,Per Gudmundson,Stockholm University,Leksand
http://www.wikidata.org/entity/Q5776310,Anders Gullberg,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5779359,Pehr Gyllenhammar,Stockholm University,Gothenburg
http://www.wikidata.org/entity/Q5781848,Johan Hagander,Stockholm University,Ljusdal
http://www.wikidata.org/entity/Q5782854,Sven Hagströmer,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5799722,Mats Hellström,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5811800,Jörgen Holmquist,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5816846,Bengt Hultqvist,Stockholm University,Q10521808
http://www.wikidata.org/entity/Q5819153,Gunnar Hägg,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5819164,Göran Hägg,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5821411,Sven Hörstadius,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5893198,Torsten Jovinge,Stockholm University,Maria Magdalena parish
http://www.wikidata.org/entity/Q5903709,Walter Kaudern,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5910434,Martin Kinnunen,Stockholm University,Huddinge församling
http://www.wikidata.org/entity/Q5911266,Christer Kiselman,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5939093,Gunnar Larsson-Leander,Stockholm University,Bollnäs
http://www.wikidata.org/entity/Q5946139,Urban Lendahl,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5955952,Julián Adem,Stockholm University,Tuxpan
http://www.wikidata.org/entity/Q5957868,Carl H. Lindroth,Stockholm University,Lunds Cathedral Assembly
http://www.wikidata.org/entity/Q5965177,Rolf Luft,Stockholm University,Södermalm
http://www.wikidata.org/entity/Q5967534,Gösta Lundqvist,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5971865,Tord Magnuson,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q5978410,Indrek Martinson,Stockholm University,Tartu
http://www.wikidata.org/entity/Q5996964,Ingemar Mundebo,Stockholm University,Långasjö
http://www.wikidata.org/entity/Q5999605,Karl Myrbäck,Stockholm University,Q10713940
http://www.wikidata.org/entity/Q6011722,Ragnar Nilsson,Stockholm University,Q10667817
http://www.wikidata.org/entity/Q6014338,Tord O:son Nordberg,Stockholm University,Maria Magdalena parish
http://www.wikidata.org/entity/Q6014848,Allan Nordenstam,Stockholm University,Q10542102
http://www.wikidata.org/entity/Q6019345,Marcus Nyblom,Stockholm University,Engelbrekt
http://www.wikidata.org/entity/Q6020901,Bernhard Näsgård,Stockholm University,Q10727848
http://www.wikidata.org/entity/Q6029071,Jens Orback,Stockholm University,Oscars Assembly
http://www.wikidata.org/entity/Q6029197,Lennart Orehag,Stockholm University,Gävle Heliga Trefaldighets
http://www.wikidata.org/entity/Q6033044,Hynek Pallas,Stockholm University,Prague
http://www.wikidata.org/entity/Q6044213,Victor Pestoff,Stockholm University,United States of America
http://www.wikidata.org/entity/Q6051696,Åke Pleijel,Stockholm University,Johannes parish
http://www.wikidata.org/entity/Q6055737,Jan Prawitz,Stockholm University,Sofia församling
http://www.wikidata.org/entity/Q6066522,Gösta Rehn,Stockholm University,Lilla Malma församling
http://www.wikidata.org/entity/Q6072974,Erland Ringborg,Stockholm University,Växjö
http://www.wikidata.org/entity/Q6077653,Sven Romanus,Stockholm University,Karlstad
http://www.wikidata.org/entity/Q6077779,Lars-Gunnar Romell,Stockholm University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q6078284,Björn Roos,Stockholm University,Malmö
http://www.wikidata.org/entity/Q6080672,Ishtiaq Ahmed,Stockholm University,Lahore
http://www.wikidata.org/entity/Q6091038,Per E. Samuelson,Stockholm University,Linköping
http://www.wikidata.org/entity/Q6094024,Adrián Santini,Stockholm University,La Serena
http://www.wikidata.org/entity/Q6140804,Yoshi Ozaki,Stockholm University,Tokyo
http://www.wikidata.org/entity/Q6144646,James Verne Dusenberry,Stockholm University,Corning
http://www.wikidata.org/entity/Q6146893,Gunnar Lange,Stockholm University,Adolf Fredriks parish
http://www.wikidata.org/entity/Q6151732,Qaisar Mahmood,Stockholm University,Lahore
http://www.wikidata.org/entity/Q6170428,Valter Schytt,Stockholm University,Solna
http://www.wikidata.org/entity/Q6172442,Olof Selling,Stockholm University,Sankt Matteus
http://www.wikidata.org/entity/Q6176040,Lars Sillén,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q6178067,Lars Sjöberg,Stockholm University,Danderyd Municipality
http://www.wikidata.org/entity/Q6182586,Jerome B. Simandle,Stockholm University,Binghamton
http://www.wikidata.org/entity/Q6186518,Johan Staël von Holstein,Stockholm University,Halmstad
http://www.wikidata.org/entity/Q6193150,Nikke Ström,Stockholm University,Karlskoga
http://www.wikidata.org/entity/Q6194206,Ingemar Ståhl,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q6195863,Gunnar Sundell,Stockholm University,Köping
http://www.wikidata.org/entity/Q6196250,Nils Sundius,Stockholm University,Bankekind
http://www.wikidata.org/entity/Q6200341,Erik von Sydow,Stockholm University,Vasa parish
http://www.wikidata.org/entity/Q6202090,Mikael Söderlund,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q6202236,Bo Södersten,Stockholm University,Grängesberg
http://www.wikidata.org/entity/Q6203635,Carl Olof Tamm,Stockholm University,Maria Magdalena parish
http://www.wikidata.org/entity/Q6213517,Urban Torhamn,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q6213987,Stig Torsslow,Stockholm University,Hovförsamlingen
http://www.wikidata.org/entity/Q6214181,Robert Toth,Stockholm University,Olofström
http://www.wikidata.org/entity/Q6216044,Carl Trygger,Stockholm University,Uppsala
http://www.wikidata.org/entity/Q6217824,Gunnar Vilhelm Täckholm,Stockholm University,Adolf Fredriks parish
http://www.wikidata.org/entity/Q6218369,Gunnar Törnqvist,Stockholm University,Ljungby
http://www.wikidata.org/entity/Q19818618,Gösta Rooth,Lund University,Stockholm
http://www.wikidata.org/entity/Q19860752,Carl Harald Strömfelt,Lund University,Jönköping
http://www.wikidata.org/entity/Q19946471,Margareta Hegardt,Lund University,Gothenburg
http://www.wikidata.org/entity/Q19949999,Nikita Glasnović,Lund University,Malmö
http://www.wikidata.org/entity/Q19976491,Erik Gammal Ehrenkrona,Lund University,Q10542102
http://www.wikidata.org/entity/Q19977027,Fredrik Modéus,Lund University,Jönköping
http://www.wikidata.org/entity/Q20685067,James Palm,Lund University,Limhamn
http://www.wikidata.org/entity/Q20786765,Erik Uddenberg,Lund University,Q10717761
http://www.wikidata.org/entity/Q20804610,Per Mollerup,Lund University,Nakskov
http://www.wikidata.org/entity/Q20824226,Ernst Rosén,Lund University,Orrefors
http://www.wikidata.org/entity/Q21079408,Kerstin Allroth,Lund University,Borås
http://www.wikidata.org/entity/Q21192818,Gunnar Kulldorff,Lund University,Malmö
http://www.wikidata.org/entity/Q21509721,Gertrud Dahlgren,Lund University,Klippan
http://www.wikidata.org/entity/Q21515662,August Heintze,Lund University,Skurup
http://www.wikidata.org/entity/Q21730798,Olga García Riquelme,Lund University,Santa Cruz de Tenerife
http://www.wikidata.org/entity/Q21778941,Bo Sahlin,Lund University,Eslöv
http://www.wikidata.org/entity/Q21984659,Max Dietrich,Lund University,Schönbrunn
http://www.wikidata.org/entity/Q22010362,Ernst-Gunnar Samuelsson,Lund University,Lund
http://www.wikidata.org/entity/Q22109697,Leoš Klimeš,Lund University,Hradec Králové
http://www.wikidata.org/entity/Q22133254,Claes Beyer,Lund University,Gothenburg
http://www.wikidata.org/entity/Q22696943,Q22696943,Lund University,Osby församling
http://www.wikidata.org/entity/Q22957940,Hjördis Lind-Campbell,Lund University,Stockholm
http://www.wikidata.org/entity/Q23060413,Jens Rommel,Lund University,Ellwangen (Jagst)
http://www.wikidata.org/entity/Q23772608,Minna Salami,Lund University,Finland
http://www.wikidata.org/entity/Q23915055,Ann-Marie Göransson,Lund University,Malmö S:t Pauli församling
http://www.wikidata.org/entity/Q23915065,Torsten Åkesson,Lund University,Skurup
http://www.wikidata.org/entity/Q23916501,Leif Ljungholm,Lund University,Falkenberg
