universityLabel,univlocationLabel,countryNameLabel,personLabel,pbornLabel,borncountryLabel,organizationLabel,orglocationLabel,orgcountryLabel,yearFounded
Chalmers University of Technology,Gothenburg,Sweden,Linn Berggren,Gothenburg,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Pär Aron Borg,Avesta parish,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Johan David Valerius,Gothenburg,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Björn Hedvall,Gävle Heliga Trefaldighets,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Johan Graan,Skellefteå parish,Sweden,,,,1477
Lund University,Lund,Sweden,August Wilhelm Malm,Lunds Cathedral Assembly,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Birger Wedberg,Stockholm,Sweden,,,,1477
Lund University,Lund,Sweden,Tobias Billström,Malmö,Sweden,,,,1666
University of Gothenburg,Gothenburg,Sweden,Percy Barnevik,Simrishamn,Sweden,,,,1954
Lund University,Lund,Sweden,Jonas Carlsson Dryander,Gothenburg,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Gustaf Arrhenius,Stockholm,Sweden,,,,1878
Lund University,Lund,Sweden,Bo Lundgren,Kristianstad,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Valentin Loienfels,Stralsund,Germany,,,,1477
University of Gothenburg,Gothenburg,Sweden,Agneta Pleijel,Stockholm,Sweden,,,,1954
Uppsala University,Uppsala,Sweden,Wollmar Boström,Sweden,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Oscar Rosander,Eksjö,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Jan Stenbeck,Engelbrekt,Sweden,,,,1477
Lund University,Lund,Sweden,Jan Raneke,Vollsjö,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Nils Brahe,Rydboholm Castle,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Henning Hamilton,Jakob and Johanne parish,Sweden,,,,1477
Lund University,Lund,Sweden,Pehr G. Gyllenhammar,Gothenburg,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Ernst Evald Bergroth,Jakobstad,Finland,,,,1878
Stockholm University,Stockholm,Sweden,Kjell Höglund,Östersund,Sweden,,,,1878
University of Gothenburg,Gothenburg,Sweden,Chimène van Oosterhout,Willemstad,Curaçao,,,,1954
Uppsala University,Uppsala,Sweden,Sixten Bock,Rogberga socken,Sweden,,,,1477
Mid Sweden University,Sundsvall,Sweden,Mari Jungstedt,Stockholm,Sweden,,,,1993
Royal Institute of Technology,Stockholm,Sweden,Arnstein Arneberg,Halden,Norway,,,,1827
Stockholm University,Stockholm,Sweden,Gustaf Nordenskiöld,Finnish church parish,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Thomas Sandell,Sweden,Sweden,,,,1477
Umeå University,Umeå,Sweden,Jan-Erik Lane,Gothenburg,Sweden,,,,1965
Luleå University of Technology,Luleå,Sweden,Niklas Jonsson,Piteå,Sweden,,,,1971
Lund University,Lund,Sweden,Áskell Löve,Reykjavík,Iceland,,,,1666
Umeå University,Umeå,Sweden,Anneli Furmark,Vallentuna Municipality,Sweden,,,,1965
Uppsala University,Uppsala,Sweden,Thomas Östros,Gällivare Municipality,Sweden,,,,1477
Luleå University of Technology,Luleå,Sweden,Lisa Werlinder,Uppsala,Sweden,,,,1971
Lund University,Lund,Sweden,Gustaf Weidel,Malmö,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Gerhard Lagerstråle,Royal Karlskrona Admiralty parish,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Gunnar Bucht,Stocksund,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Thomas Bodström,Uppsala,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Per Anger,Gothenburg,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Thomas Karlsson,Stockholm,Sweden,,,,1878
Lund University,Lund,Sweden,Fanny de Sivers,Pärnu,Estonia,,,,1666
Uppsala University,Uppsala,Sweden,Ib Friis,Svendborg Municipality,Denmark,,,,1477
Uppsala University,Uppsala,Sweden,Gustaf Adlerfelt,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,José María Sobral,Gualeguaychú,Argentina,,,,1477
Swedish University of Agricultural Sciences,Uppsala,Sweden,Eskil Erlandsson,Q10700215,Sweden,,,,1977
Stockholm University,Stockholm,Sweden,Philip Haglund,Stockholm,Sweden,,,,1878
Umeå University,Umeå,Sweden,Ibrahim Baylan,Mardin,Turkey,,,,1965
Stockholm University,Stockholm,Sweden,Fernando Gabeira,Juiz de Fora,Brazil,,,,1878
Lund University,Lund,Sweden,Omar Pérez Santiago,Santiago,Chile,,,,1666
Lund University,Lund,Sweden,Emil Kléen,Q18290868,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Lena Fries-Gedin,Örebro,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Valfrid Palmgren,Jakob and Johanne parish,Sweden,,,,1477
Karlstad University,Karlstad,Sweden,Pia Hallström,Karlstad,Sweden,,,,1977
Stockholm University,Stockholm,Sweden,Karin Karlsbro,Roslags-Bro,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Eva Spångberg,Q10670877,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Anitha Bondestam,Gdańsk,Poland,,,,1477
Stockholm University,Stockholm,Sweden,Britta Lejon,Järfälla Municipality,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Eva Hamilton,Kungsholms parish,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Helena Jäderblom,Gothenburg,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Ellen Fries,Törnsfalls community,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Madeleine Gustafsson,Gothenburg,Sweden,,,,1477
Lund University,Lund,Sweden,Louise Epstein,Malmö,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Gunilla Lindberg,Uppsala Cathedral Assembly,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Linda Västrik,Gothenburg,Sweden,,,,1954
Mid Sweden University,Östersund,Sweden,Karin Mattsson Weijber,Frösön,Sweden,,,,1993
Uppsala University,Uppsala,Sweden,Chris Heister,Östhammar Municipality,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Zaida Catalán,Stockholm,Sweden,,,,1878
University of Gothenburg,Gothenburg,Sweden,Maria Ernestam,Uppsala,Sweden,,,,1954
Lund University,Lund,Sweden,Majken Johansson,Malmö,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Klara Johanson,Halmstad,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Heléne Lööw,Uddevalla,Sweden,,,,1954
Linköping University,Linköping,Sweden,Veronica Palm,Karlskrona,Sweden,,,,1975
Stockholm University,Stockholm,Sweden,Cecilia Uddén,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Ingrid Persson,Slöta,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Eva Palmær,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Eva Heckscher,Uppsala,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Vera Sandberg,"Ljungby parish, Allbo-Sunnerbo provsti",Sweden,,,,1829
Royal Institute of Technology,Stockholm,Sweden,Katarina Kraft,Danderyd  parish,Sweden,,,,1827
Umeå University,Umeå,Sweden,Tamara Spiric,Sarajevo,Bosnia and Herzegovina,,,,1965
Uppsala University,Uppsala,Sweden,Carin Gerhardsen,Katrineholm,Sweden,,,,1477
Örebro University,Örebro,Sweden,Julia Kronlid,Bäckseda parish,Sweden,,,,1977
Royal Institute of Technology,Stockholm,Sweden,Kerstin Niblaeus,Q10568421,Sweden,,,,1827
Umeå University,Umeå,Sweden,Bi Puranen,Umeå,Sweden,,,,1965
Lund University,Lund,Sweden,Louise Petrén-Overton,Halmstad,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Ulla Hamilton,Falköping,Sweden,,,,1477
Lund University,Lund,Sweden,Cecilia Schelin Seidegård,Stockholm,Sweden,,,,1666
Örebro University,Örebro,Sweden,Pernilla Månsson Colt,Örebro,Sweden,,,,1977
Stockholm University,Stockholm,Sweden,Lina Neidestam,Södertälje,Sweden,,,,1878
Royal Institute of Technology,Stockholm,Sweden,Brita Snellman,Stockholm,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Lillemor Erlander,Bromma parish,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Kerstin Fredga,Engelbrekt,Sweden,,,,1878
Mid Sweden University,Sundsvall,Sweden,Karin Mattsson Weijber,Frösön,Sweden,,,,1993
University of Gothenburg,Gothenburg,Sweden,Maria Turtschaninoff,Helsinki,Finland,,,,1954
Uppsala University,Uppsala,Sweden,Maria Ernestam,Uppsala,Sweden,,,,1477
Linköping University,Linköping,Sweden,Pia Sandvik Wiklund,Ludvika,Sweden,,,,1975
Uppsala University,Uppsala,Sweden,Margit Sahlin,Johannes parish,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Q4982416,Angered parish,Sweden,,,,1954
University of Gothenburg,Gothenburg,Sweden,Lena B. Nilsson,Dals-Ed Municipality,Sweden,,,,1954
University of Gothenburg,Gothenburg,Sweden,Hannele Mikaela Taivassalo,Nedervetil,Finland,,,,1954
Stockholm University,Stockholm,Sweden,Carolina Neurath,Sweden,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Pernilla Oljelund,Västerled,Sweden,,,,1878
Mid Sweden University,Östersund,Sweden,Sofia Mirjamsdotter,Q10671272,Sweden,,,,1993
Malmö University,Malmö,Sweden,Maria Ferm,Q10487740,Sweden,,,,1998
Stockholm University,Stockholm,Sweden,Helena Dyrssen,Uppsala,Sweden,,,,1878
University of Gothenburg,Gothenburg,Sweden,Annika Strandhäll,Gothenburg,Sweden,,,,1954
Uppsala University,Uppsala,Sweden,Ellen Rydelius,Norrköping,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Margareta Neld,Värnamo,Sweden,,,,1954
Stockholm University,Stockholm,Sweden,Elin af Klintberg,Lidingö församling,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Sara Skyttedal,Tyresö Municipality,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Martina Lind,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Gulli Petrini,Jakob and Johanne parish,Sweden,,,,1477
Lund University,Lund,Sweden,Malena Ivarsson,Lund,Sweden,,,,1666
Umeå University,Umeå,Sweden,Frida Selander,Umeå,Sweden,,,,1965
Uppsala University,Uppsala,Sweden,Bodil Valero,Jönköping,Sweden,,,,1477
Lund University,Lund,Sweden,Lena Jönsson,Huddinge Municipality,Sweden,,,,1666
University of Gothenburg,Gothenburg,Sweden,Maria Friberg,Malmö,Sweden,,,,1954
University of Gothenburg,Gothenburg,Sweden,Ingrid Lomfors,Gothenburg,Sweden,,,,1954
Örebro University,Örebro,Sweden,Elisabeth Svantesson,Lycksele,Sweden,,,,1977
Stockholm University,Stockholm,Sweden,Anne Ramberg,Stockholm,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Vivi Laurent-Täckholm,Danderyd  parish,Sweden,,,,1878
Royal Institute of Technology,Stockholm,Sweden,Maja Reichard,Nacka,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Anna Sjödahl,Gothenburg,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Anne-Marie Söhrman Fermelin,Uddevalla,Sweden,,,,1878
Lund University,Lund,Sweden,Camilla Odhnoff,Gamlestads church parish,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Caroline Szyber,Stockholm,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Hanna Stjärne,Danderyd Municipality,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Ingegerd Granlund,Stockholm,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Gudrun Eduards,Gothenburg,Sweden,,,,1954
Stockholm University,Stockholm,Sweden,Hédi Fried,Sighetu Marmației,Romania,,,,1878
Lund University,Lund,Sweden,Karolina Skog,Q10726258,Sweden,,,,1666
Umeå University,Umeå,Sweden,Solveig Hellquist,Q10430686,Sweden,,,,1965
Uppsala University,Uppsala,Sweden,Anna Skarhed,Linköping,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Katri Linna,Tampere,Finland,,,,1477
Lund University,Lund,Sweden,Elisabeth Djurle,Jönköping,Sweden,,,,1666
Mid Sweden University,Sundsvall,Sweden,Sofia Mirjamsdotter,Q10671272,Sweden,,,,1993
Uppsala University,Uppsala,Sweden,Katrine Marçal,Lund,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Berit Gullberg,Falun,Sweden,,,,1878
Lund University,Lund,Sweden,Q4945869,Burlövs parish,Sweden,,,,1666
University of Gothenburg,Gothenburg,Sweden,Jessica Nettelbladt,Malmö,Sweden,,,,1954
University of Gothenburg,Gothenburg,Sweden,Malin Svensson,Q10509040,Sweden,,,,1954
Chalmers University of Technology,Gothenburg,Sweden,Margit Hall,Saint Petersburg,Russia,,,,1829
Stockholm University,Stockholm,Sweden,Anna Ekström,Sweden,Sweden,,,,1878
Lund University,Lund,Sweden,Olga Dahl,Malmö,Sweden,,,,1666
University of Gothenburg,Gothenburg,Sweden,Maria Hamrefors,Gothenburg,Sweden,,,,1954
Uppsala University,Uppsala,Sweden,Emilia Fogelklou,Simrishamn,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Eva Ramstedt,Hedvig Eleonora församling,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Naima Sahlbom,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Alexandra Skoglund,Klara Parish,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Anne-Marie Eklund Löwinder,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Berit Spong,Q10715790,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Lars Johan Hierta,Uppsala Cathedral Assembly,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Anna-Karin Hatt,Q10509656,Sweden,,,,1954
Stockholm University,Stockholm,Sweden,Leif Yttergren,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Carl Johann Hartman,Gävle Heliga Trefaldighets,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Elias Brenner,Isokyrö,Finland,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Rudolf Emanuel Jacobsen,Oslo,Norway,,,,1827
Karolinska Institute,Stockholm,Sweden,Andrea Andreen,parish Örby-Skene,Sweden,,,,1810
Stockholm University,Stockholm,Sweden,Petra Mede,Högalid Parish,Sweden,,,,1878
Chalmers University of Technology,Gothenburg,Sweden,Theodor Wåhlin,Lund,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Lennart Bodström,Gothenburg,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Samuel Gustaf Hermelin,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Erik Carl Oxenstierna af Korsholm och Wasa,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Israel Acrelius,Q10728173,Sweden,,,,1477
Lund University,Lund,Sweden,Paul Saint-Pierre Plamondon,Trois-Rivières,Canada,,,,1666
Uppsala University,Uppsala,Sweden,Gustaf Lindström,Visby parish,Sweden,,,,1477
Lund University,Lund,Sweden,Doris Löve,Kristianstad,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Stig Ossian Ericson,Härnösand,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Zsuzsanna Jakab,Budapest,Hungary,,,,1954
Uppsala University,Uppsala,Sweden,Hans Christen Mamen,Asker,Norway,,,,1477
Stockholm University,Stockholm,Sweden,Sven Magnus Aurivillius,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Sven Magnus Aurivillius,Stockholm,Sweden,,,,1477
Lund University,Lund,Sweden,Edvard Evers,Uddevalla,Sweden,,,,1666
Mid Sweden University,Sundsvall,Sweden,Abir Al-Sahlani,Basra,Iraq,,,,1993
Stockholm University,Stockholm,Sweden,Barbro Holmberg,Stensele,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Andrea Andreen,parish Örby-Skene,Sweden,,,,1477
Lund University,Lund,Sweden,Richard Hobert,Kalmar,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Maria Arnholm,Partille,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Olof Rydbeck,Danderyd  parish,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Alexander von Karamyschew,Siberia Governorate,Russian Empire,,,,1477
Stockholm University,Stockholm,Sweden,Arthur Baur,Zürich,Switzerland,,,,1878
Uppsala University,Uppsala,Sweden,Arthur Baur,Zürich,Switzerland,,,,1477
Stockholm University,Stockholm,Sweden,Yngve Holmberg,Bromma parish,Sweden,,,,1878
Lund University,Lund,Sweden,Grégoire Orlyk,Baturyn,Ukraine,,,,1666
Uppsala University,Uppsala,Sweden,Gustaf Unonius,Helsinki,Finland,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Rasmus Myrgren,Lindome,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Olof Arenius,Q10435860,Sweden,,,,1477
Karolinska Institute,Stockholm,Sweden,Karl-Henrik Robèrt,Stockholm,Sweden,,,,1810
Uppsala University,Uppsala,Sweden,Rudolf Abelin,Malmö,Sweden,,,,1477
Lund University,Lund,Sweden,Johan Christoffer Askelöf,Q10535471,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Lars Rambe,Täby,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Anders Ljungstedt,Linköping,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,August Gyldenstolpe,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Magnus Julius De la Gardie,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Johan Arrhenius,Q10541757,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Anders Ygeman,Hagsätra,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Mats Paulson,Linköping,Sweden,,,,1878
Lund University,Lund,Sweden,Knut H.M. Haeger,Malmö,Sweden,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Max Kidruk,Volodymyrets,Ukraine,,,,1827
Stockholm University,Stockholm,Sweden,Anders Sandberg,Solna Municipality,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Bengt Skytte,Storkyrkoförsamlingen,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Lars Johan Werle,Gävle,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Linda Olsson,Stockholm,Sweden,,,,1878
Mid Sweden University,Östersund,Sweden,Mikaela Laurén,Stockholm,Sweden,,,,1993
Uppsala University,Uppsala,Sweden,Gustaf Edvard Klemming,Klara Parish,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Jordi Arkö,Stockholm,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Erik Boheman,Stockholm,Sweden,,,,1878
Karlstad University,Karlstad,Sweden,Urban Ahlin,Mariestad,Sweden,,,,1977
Umeå University,Umeå,Sweden,Liesel Holler,Peru,Peru,,,,1965
Lund University,Lund,Sweden,Gunnar Wetterberg,Malmö,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Samuel af Ugglas,Hedemora,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Mikael Damberg,Bergshamra,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Ulf Adelsohn,Stockholm,Sweden,,,,1878
Lund University,Lund,Sweden,Frederik Paulsen junior,Stockholm,Sweden,,,,1666
Chalmers University of Technology,Gothenburg,Sweden,Olav Kallenberg,Stockholm,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Georg Alanus,Jomala,Finland,,,,1477
Uppsala University,Uppsala,Sweden,Johann Jacob Ferber,Karlskrona city community,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Ragnar Svensson,Torslanda,Sweden,,,,1829
Chalmers University of Technology,Gothenburg,Sweden,Hugo Hammar,Q10658484,Sweden,,,,1829
Lund University,Lund,Sweden,Carl Axel Petri,Ronneby,Sweden,,,,1666
Lund University,Lund,Sweden,Kent Ekeroth,Malmö,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Anders Ygeman,Vantör,Sweden,,,,1878
Lund University,Lund,Sweden,Tuve Skånberg,Gothenburg,Sweden,,,,1666
University of Gothenburg,Gothenburg,Sweden,Aron Modig,Söderhamn,Sweden,,,,1954
Lund University,Lund,Sweden,Eva Remaeus,Lund,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Carl Fredrik af Wingård,Stockholm,Sweden,,,,1477
Linköping University,Linköping,Sweden,Ola Tunander,Stockholm,Sweden,,,,1975
Uppsala University,Uppsala,Sweden,Matvey Afonin,Moscow,Russia,,,,1477
Uppsala University,Uppsala,Sweden,Gösta Knutsson,Klara Parish,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Magnus Beronius,Uppsala Cathedral Assembly,Sweden,,,,1477
Lund University,Lund,Sweden,Sven Otto Littorin,Skänninge,Sweden,,,,1666
Lund University,Lund,Sweden,Carin Mannheimer,Osby församling,Sweden,,,,1666
Mid Sweden University,Sundsvall,Sweden,Mikaela Laurén,Stockholm,Sweden,,,,1993
Uppsala University,Uppsala,Sweden,Emil Hildebrand,Maria Magdalena parish,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Vladimir Admoni,Saint Petersburg,Russia,,,,1477
Uppsala University,Uppsala,Sweden,Jacob Adlerbeth,Stockholm City,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Sune Ambrosiani,Solna,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Mikael Ljungman,Östermalm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Göran Josuæ Adelcrantz,Stockholm,Sweden,,,,1477
Mid Sweden University,Östersund,Sweden,Abir Al-Sahlani,Basra,Iraq,,,,1993
Uppsala University,Uppsala,Sweden,Bernhard von Beskow,Stockholm City,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Olav Kallenberg,Stockholm,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Sture Linnér,Solna Municipality,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Anders Linder,Solna Municipality,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Petra Mede,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Anders Leijonstedt,Uppsala,Sweden,,,,1477
Lund University,Lund,Sweden,Ylva Johansson,Huddinge Municipality,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Sven Lindberg,Stockholm,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Alexander von Karamyschew,Siberia Governorate,Tsardom of Russia,,,,1477
Örebro University,Örebro,Sweden,Matilda Ernkrans,Hallsberg Municipality,Sweden,,,,1977
Uppsala University,Uppsala,Sweden,Sten Heckscher,Stockholm,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Anna Branzell,Mandal,Norway,,,,1827
Lund University,Lund,Sweden,Olav Hammer,Gangkofen,Germany,,,,1666
Karolinska Institute,Stockholm,Sweden,Anna Stecksén,Adolf Fredriks parish,Sweden,,,,1810
Uppsala University,Uppsala,Sweden,Allan Vougt,Stockholm,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Bo Andersson,Falkenberg,Sweden,,,,1878
Luleå University of Technology,Luleå,Sweden,Adam Dunkels,Örnäset parish,Sweden,,,,1971
Lund University,Lund,Sweden,Anders Jansson,Staffanstorp,Sweden,,,,1666
Lund University,Lund,Sweden,Eva Alexanderson,Stockholm,Sweden,,,,1666
Umeå University,Umeå,Sweden,Linnéa Axelsson,Porjus,Sweden,,,,1965
Karolinska Institute,Stockholm,Sweden,Berta Jereb,Črneče,Slovenia,,,,1810
Lund University,Lund,Sweden,Cecilia Brinck,Sweden,Sweden,,,,1666
